"Technology";"p_year";"Country";"rca_ctry_tech"
"Mechanical engineering";"2005";"Georgia";0
"Mechanical engineering";"2005";"Ghana";0
"Mechanical engineering";"2005";"Gibraltar";0
"Mechanical engineering";"2005";"Honduras";0
"Mechanical engineering";"2005";"Indonesia";0
"Mechanical engineering";"2005";"Iran";0
"Mechanical engineering";"2005";"Jamaica";0
"Mechanical engineering";"2005";"Jordan";0
"Mechanical engineering";"2005";"Kenya";0
"Mechanical engineering";"2005";"North Korea";0
"Mechanical engineering";"2005";"Kuwait";0
"Mechanical engineering";"2005";"Cayman Islands";0
"Mechanical engineering";"2005";"Kazakhstan";0
"Mechanical engineering";"2005";"Sri Lanka";0
"Mechanical engineering";"2005";"Lithuania";0
"Mechanical engineering";"2005";"Latvia";0
"Mechanical engineering";"2005";"Libya";0
"Mechanical engineering";"2005";"Morocco";0
"Mechanical engineering";"2005";"Monaco";0
"Mechanical engineering";"2005";"Moldova";0
"Mechanical engineering";"2005";"Madagascar";0
"Mechanical engineering";"2005";"Malta";0
"Mechanical engineering";"2005";"Malaysia";0
"Mechanical engineering";"2005";"Oman";0
"Mechanical engineering";"2005";"Panama";0
"Mechanical engineering";"2005";"Philippines";0
"Mechanical engineering";"2005";"Puerto Rico";0
"Mechanical engineering";"2005";"Portugal";0
"Mechanical engineering";"2005";"Qatar";0
"Mechanical engineering";"2005";"Romania";0
"Mechanical engineering";"2005";"Seychelles";0
"Mechanical engineering";"2005";"Slovakia";0
"Mechanical engineering";"2005";"El Salvador";0
"Mechanical engineering";"2005";"Turks & Caicos Islands";0
"Mechanical engineering";"2005";"Thailand";0
"Mechanical engineering";"2005";"Tajikistan";0
"Mechanical engineering";"2005";"Tunisia";0
"Mechanical engineering";"2005";"Turkey";0
"Mechanical engineering";"2005";"Ukraine";0
"Mechanical engineering";"2005";"United States Minor Outlying Islands (the)";0
"Mechanical engineering";"2005";"Uruguay";0
"Mechanical engineering";"2005";"Venezuela";0
"Mechanical engineering";"2005";"Vietnam";0
"Mechanical engineering";"2006";"Luxembourg";2,8961588028289
"Mechanical engineering";"2006";"Brazil";1,84514568918696
"Mechanical engineering";"2006";"Italy";1,81776075679735
"Mechanical engineering";"2006";"Germany";1,62029412107001
"Mechanical engineering";"2006";"Australia";1,5753324375694
"Mechanical engineering";"2006";"South Africa";1,39384277836775
"Mechanical engineering";"2006";"Austria";1,37775100157619
"Mechanical engineering";"2006";"Spain";1,36973468792186
"Mechanical engineering";"2006";"Sweden";1,28251042203358
"Mechanical engineering";"2006";"Japan";1,22446087729605
"Mechanical engineering";"2006";"New Zealand";1,13028042730467
"Mechanical engineering";"2006";"France";1,11840455545836
"Mechanical engineering";"2006";"Finland";1,11046731648013
"Mechanical engineering";"2006";"Belgium";1,09792708092635
"Mechanical engineering";"2006";"Switzerland";1,07582230003172
"Mechanical engineering";"2006";"Norway";1,03648126013141
"Mechanical engineering";"2006";"Russia";0,899605179680065
"Mechanical engineering";"2006";"Canada";0,836413257079849
"Mechanical engineering";"2006";"Taiwan";0,764779976489318
"Mechanical engineering";"2006";"United Kingdom";0,706468412019183
"Mechanical engineering";"2006";"Hong Kong SAR China";0,701438266039741
"Mechanical engineering";"2006";"United States";0,673786117014714
"Mechanical engineering";"2006";"Ireland";0,638911582256989
"Mechanical engineering";"2006";"Singapore";0,637653024904505
"Mechanical engineering";"2006";"South Korea";0,573697555659808
"Mechanical engineering";"2006";"Denmark";0,561733466234918
"Mechanical engineering";"2006";"Netherlands";0,54125263818156
"Mechanical engineering";"2006";"China";0,500629366393895
"Mechanical engineering";"2006";"Israel";0,406391783219575
"Mechanical engineering";"2006";"India";0,243161726488993
"Mechanical engineering";"2006";"Cuba";0
"Mechanical engineering";"2006";"Saudi Arabia";0
"Mechanical engineering";"2006";"Croatia";0
"Mechanical engineering";"2006";"Hungary";0
"Mechanical engineering";"2006";"Czechia";0
"Mechanical engineering";"2006";"Poland";0
"Mechanical engineering";"2006";"Iceland";0
"Mechanical engineering";"2006";"Slovenia";0
"Mechanical engineering";"2006";"Greece";0
"Mechanical engineering";"2006";"Liechtenstein";0
"Mechanical engineering";"2006";"Mexico";0
"Mechanical engineering";"2006";"Malaysia";0
"Mechanical engineering";"2006";"Andorra";0
"Mechanical engineering";"2006";"United Arab Emirates";0
"Mechanical engineering";"2006";"Antigua & Barbuda";0
"Mechanical engineering";"2006";"Armenia";0
"Mechanical engineering";"2006";"Argentina";0
"Mechanical engineering";"2006";"Barbados";0
"Mechanical engineering";"2006";"Bangladesh";0
"Mechanical engineering";"2006";"Burkina Faso";0
"Mechanical engineering";"2006";"Bulgaria";0
"Mechanical engineering";"2006";"Belarus";0
"Mechanical engineering";"2006";"Chile";0
"Mechanical engineering";"2006";"Cameroon";0
"Mechanical engineering";"2006";"Colombia";0
"Mechanical engineering";"2006";"Costa Rica";0
"Mechanical engineering";"2006";"Cyprus";0
"Mechanical engineering";"2006";"Dominican Republic";0
"Mechanical engineering";"2006";"Ecuador";0
"Mechanical engineering";"2006";"Estonia";0
"Mechanical engineering";"2006";"Egypt";0
"Mechanical engineering";"2006";"Fiji";0
"Mechanical engineering";"2006";"Georgia";0
"Mechanical engineering";"2006";"Ghana";0
"Mechanical engineering";"2006";"Guatemala";0
"Mechanical engineering";"2006";"Indonesia";0
"Mechanical engineering";"2006";"Iran";0
"Mechanical engineering";"2006";"Jamaica";0
"Mechanical engineering";"2006";"Jordan";0
"Mechanical engineering";"2006";"Kenya";0
"Mechanical engineering";"2006";"North Korea";0
"Mechanical engineering";"2006";"Kazakhstan";0
"Mechanical engineering";"2006";"Lebanon";0
"Mechanical engineering";"2006";"Lithuania";0
"Mechanical engineering";"2006";"Latvia";0
"Mechanical engineering";"2006";"Morocco";0
"Mechanical engineering";"2006";"Monaco";0
"Mechanical engineering";"2006";"Montenegro";0
"Mechanical engineering";"2006";"Malta";0
"Mechanical engineering";"2006";"Namibia";0
"Mechanical engineering";"2006";"Nigeria";0
"Mechanical engineering";"2006";"Peru";0
"Mechanical engineering";"2006";"French Polynesia";0
"Mechanical engineering";"2006";"Philippines";0
"Mechanical engineering";"2006";"Pakistan";0
"Mechanical engineering";"2006";"Puerto Rico";0
"Mechanical engineering";"2006";"Portugal";0
"Mechanical engineering";"2006";"Romania";0
"Mechanical engineering";"2006";"Slovakia";0
"Mechanical engineering";"2006";"Thailand";0
"Mechanical engineering";"2006";"Tunisia";0
"Mechanical engineering";"2006";"Turkey";0
"Mechanical engineering";"2006";"Trinidad & Tobago";0
"Mechanical engineering";"2006";"Ukraine";0
"Mechanical engineering";"2006";"United States Minor Outlying Islands (the)";0
"Mechanical engineering";"2006";"Uruguay";0
"Mechanical engineering";"2006";"Venezuela";0
"Mechanical engineering";"2006";"British Virgin Islands";0
"Mechanical engineering";"2006";"Vietnam";0
"Mechanical engineering";"2007";"Luxembourg";2,90581878609783
"Mechanical engineering";"2007";"Brazil";1,89019530313498
"Mechanical engineering";"2007";"Italy";1,84461049026917
"Mechanical engineering";"2007";"Germany";1,61591223508954
"Mechanical engineering";"2007";"Australia";1,51993204869714
"Mechanical engineering";"2007";"South Africa";1,49014609938253
"Mechanical engineering";"2007";"Austria";1,36003997502677
"Mechanical engineering";"2007";"Spain";1,29420580939821
"Mechanical engineering";"2007";"Sweden";1,29173713843038
"Mechanical engineering";"2007";"New Zealand";1,24158288712321
"Mechanical engineering";"2007";"Japan";1,22584266075498
"Mechanical engineering";"2007";"France";1,16035218483436
"Mechanical engineering";"2007";"Finland";1,15242446870458
"Mechanical engineering";"2007";"Belgium";1,05366691297247
"Mechanical engineering";"2007";"Norway";1,04492884698275
"Mechanical engineering";"2007";"Switzerland";1,03758903704597
"Mechanical engineering";"2007";"Russia";0,904241211371008
"Mechanical engineering";"2007";"Canada";0,841720785015785
"Mechanical engineering";"2007";"United Kingdom";0,728969900947572
"Mechanical engineering";"2007";"Taiwan";0,696139975515875
"Mechanical engineering";"2007";"Hong Kong SAR China";0,685090685935126
"Mechanical engineering";"2007";"United States";0,666945899340009
"Mechanical engineering";"2007";"Ireland";0,647170917367089
"Mechanical engineering";"2007";"Singapore";0,621079104589771
"Mechanical engineering";"2007";"South Korea";0,55504311440433
"Mechanical engineering";"2007";"Denmark";0,553728569996246
"Mechanical engineering";"2007";"Netherlands";0,548383823270241
"Mechanical engineering";"2007";"China";0,489850338558636
"Mechanical engineering";"2007";"Israel";0,396910081428591
"Mechanical engineering";"2007";"India";0,275180110062503
"Mechanical engineering";"2007";"Cuba";0
"Mechanical engineering";"2007";"Croatia";0
"Mechanical engineering";"2007";"Saudi Arabia";0
"Mechanical engineering";"2007";"Hungary";0
"Mechanical engineering";"2007";"Slovenia";0
"Mechanical engineering";"2007";"Czechia";0
"Mechanical engineering";"2007";"Poland";0
"Mechanical engineering";"2007";"Mexico";0
"Mechanical engineering";"2007";"Greece";0
"Mechanical engineering";"2007";"Malaysia";0
"Mechanical engineering";"2007";"Andorra";0
"Mechanical engineering";"2007";"United Arab Emirates";0
"Mechanical engineering";"2007";"Antigua & Barbuda";0
"Mechanical engineering";"2007";"Armenia";0
"Mechanical engineering";"2007";"Argentina";0
"Mechanical engineering";"2007";"Bulgaria";0
"Mechanical engineering";"2007";"Bahrain";0
"Mechanical engineering";"2007";"Bolivia";0
"Mechanical engineering";"2007";"Bahamas";0
"Mechanical engineering";"2007";"Belarus";0
"Mechanical engineering";"2007";"Chile";0
"Mechanical engineering";"2007";"Colombia";0
"Mechanical engineering";"2007";"Costa Rica";0
"Mechanical engineering";"2007";"Cyprus";0
"Mechanical engineering";"2007";"Dominican Republic";0
"Mechanical engineering";"2007";"Algeria";0
"Mechanical engineering";"2007";"Ecuador";0
"Mechanical engineering";"2007";"Estonia";0
"Mechanical engineering";"2007";"Egypt";0
"Mechanical engineering";"2007";"Georgia";0
"Mechanical engineering";"2007";"French Guiana";0
"Mechanical engineering";"2007";"Ghana";0
"Mechanical engineering";"2007";"Gibraltar";0
"Mechanical engineering";"2007";"Guam";0
"Mechanical engineering";"2007";"Indonesia";0
"Mechanical engineering";"2007";"Iran";0
"Mechanical engineering";"2007";"Iceland";0
"Mechanical engineering";"2007";"Jersey";0
"Mechanical engineering";"2007";"Jamaica";0
"Mechanical engineering";"2007";"Jordan";0
"Mechanical engineering";"2007";"Kenya";0
"Mechanical engineering";"2007";"North Korea";0
"Mechanical engineering";"2007";"Kazakhstan";0
"Mechanical engineering";"2007";"Lebanon";0
"Mechanical engineering";"2007";"Liechtenstein";0
"Mechanical engineering";"2007";"Lithuania";0
"Mechanical engineering";"2007";"Latvia";0
"Mechanical engineering";"2007";"Morocco";0
"Mechanical engineering";"2007";"Monaco";0
"Mechanical engineering";"2007";"Moldova";0
"Mechanical engineering";"2007";"Montenegro";0
"Mechanical engineering";"2007";"Madagascar";0
"Mechanical engineering";"2007";"Macedonia";0
"Mechanical engineering";"2007";"Malta";0
"Mechanical engineering";"2007";"Namibia";0
"Mechanical engineering";"2007";"Niger";0
"Mechanical engineering";"2007";"Philippines";0
"Mechanical engineering";"2007";"Puerto Rico";0
"Mechanical engineering";"2007";"Portugal";0
"Mechanical engineering";"2007";"Qatar";0
"Mechanical engineering";"2007";"Réunion";0
"Mechanical engineering";"2007";"Romania";0
"Mechanical engineering";"2007";"Seychelles";0
"Mechanical engineering";"2007";"Slovakia";0
"Mechanical engineering";"2007";"Swaziland";0
"Mechanical engineering";"2007";"Thailand";0
"Mechanical engineering";"2007";"Tunisia";0
"Mechanical engineering";"2007";"Turkey";0
"Mechanical engineering";"2007";"Trinidad & Tobago";0
"Mechanical engineering";"2007";"Ukraine";0
"Mechanical engineering";"2007";"Uruguay";0
"Mechanical engineering";"2007";"Uzbekistan";0
"Mechanical engineering";"2007";"British Virgin Islands";0
"Mechanical engineering";"2007";"Vietnam";0
"Mechanical engineering";"2008";"Luxembourg";2,8372172476316
"Mechanical engineering";"2008";"Brazil";1,91209462027644
"Mechanical engineering";"2008";"Italy";1,83707305420534
"Mechanical engineering";"2008";"Germany";1,61287734631338
"Mechanical engineering";"2008";"South Africa";1,54947623728913
"Mechanical engineering";"2008";"Australia";1,51646294259051
"Mechanical engineering";"2008";"Austria";1,33088304916158
"Mechanical engineering";"2008";"New Zealand";1,28042193845332
"Mechanical engineering";"2008";"Sweden";1,24757051116404
"Mechanical engineering";"2008";"Japan";1,2347858396183
"Mechanical engineering";"2008";"France";1,23409595826798
"Mechanical engineering";"2008";"Spain";1,18915283900608
"Mechanical engineering";"2008";"Norway";1,13931571452887
"Mechanical engineering";"2008";"Finland";1,12455135017871
"Mechanical engineering";"2008";"Switzerland";1,02311773665364
"Mechanical engineering";"2008";"Belgium";0,984974983619847
"Mechanical engineering";"2008";"Russia";0,837859964033949
"Mechanical engineering";"2008";"Canada";0,780182567777281
"Mechanical engineering";"2008";"Hong Kong SAR China";0,767192867615286
"Mechanical engineering";"2008";"United Kingdom";0,722325166920645
"Mechanical engineering";"2008";"Taiwan";0,698606476295466
"Mechanical engineering";"2008";"United States";0,654799051753246
"Mechanical engineering";"2008";"Ireland";0,637251453295741
"Mechanical engineering";"2008";"Singapore";0,591328253962936
"Mechanical engineering";"2008";"Denmark";0,561348206089242
"Mechanical engineering";"2008";"Netherlands";0,554060540805836
"Mechanical engineering";"2008";"South Korea";0,541852929869349
"Mechanical engineering";"2008";"China";0,480819403099401
"Mechanical engineering";"2008";"Israel";0,415702920877136
"Mechanical engineering";"2008";"India";0,345494659817659
"Mechanical engineering";"2008";"Cuba";0
"Mechanical engineering";"2008";"Saudi Arabia";0
"Mechanical engineering";"2008";"Croatia";0
"Mechanical engineering";"2008";"Portugal";0
"Mechanical engineering";"2008";"Hungary";0
"Mechanical engineering";"2008";"Slovenia";0
"Mechanical engineering";"2008";"Czechia";0
"Mechanical engineering";"2008";"Poland";0
"Mechanical engineering";"2008";"Mexico";0
"Mechanical engineering";"2008";"Greece";0
"Mechanical engineering";"2008";"Malaysia";0
"Mechanical engineering";"2008";"United Arab Emirates";0
"Mechanical engineering";"2008";"Antigua & Barbuda";0
"Mechanical engineering";"2008";"Armenia";0
"Mechanical engineering";"2008";"Argentina";0
"Mechanical engineering";"2008";"Azerbaijan";0
"Mechanical engineering";"2008";"Barbados";0
"Mechanical engineering";"2008";"Bulgaria";0
"Mechanical engineering";"2008";"Bermuda";0
"Mechanical engineering";"2008";"Bolivia";0
"Mechanical engineering";"2008";"Bahamas";0
"Mechanical engineering";"2008";"Belarus";0
"Mechanical engineering";"2008";"Belize";0
"Mechanical engineering";"2008";"Chile";0
"Mechanical engineering";"2008";"Colombia";0
"Mechanical engineering";"2008";"Cyprus";0
"Mechanical engineering";"2008";"Dominican Republic";0
"Mechanical engineering";"2008";"Estonia";0
"Mechanical engineering";"2008";"Egypt";0
"Mechanical engineering";"2008";"Gabon";0
"Mechanical engineering";"2008";"Georgia";0
"Mechanical engineering";"2008";"French Guiana";0
"Mechanical engineering";"2008";"Guinea";0
"Mechanical engineering";"2008";"Guadeloupe";0
"Mechanical engineering";"2008";"Indonesia";0
"Mechanical engineering";"2008";"Iran";0
"Mechanical engineering";"2008";"Iceland";0
"Mechanical engineering";"2008";"Jamaica";0
"Mechanical engineering";"2008";"Jordan";0
"Mechanical engineering";"2008";"Kenya";0
"Mechanical engineering";"2008";"North Korea";0
"Mechanical engineering";"2008";"Lebanon";0
"Mechanical engineering";"2008";"Liechtenstein";0
"Mechanical engineering";"2008";"Sri Lanka";0
"Mechanical engineering";"2008";"Lithuania";0
"Mechanical engineering";"2008";"Latvia";0
"Mechanical engineering";"2008";"Morocco";0
"Mechanical engineering";"2008";"Monaco";0
"Mechanical engineering";"2008";"Moldova";0
"Mechanical engineering";"2008";"Madagascar";0
"Mechanical engineering";"2008";"Macau SAR China";0
"Mechanical engineering";"2008";"Northern Mariana Islands";0
"Mechanical engineering";"2008";"Malta";0
"Mechanical engineering";"2008";"Panama";0
"Mechanical engineering";"2008";"Peru";0
"Mechanical engineering";"2008";"Philippines";0
"Mechanical engineering";"2008";"Pakistan";0
"Mechanical engineering";"2008";"Puerto Rico";0
"Mechanical engineering";"2008";"Qatar";0
"Mechanical engineering";"2008";"Romania";0
"Mechanical engineering";"2008";"Serbia";0
"Mechanical engineering";"2008";"Slovakia";0
"Mechanical engineering";"2008";"Thailand";0
"Mechanical engineering";"2008";"Tunisia";0
"Mechanical engineering";"2008";"Turkey";0
"Mechanical engineering";"2008";"Trinidad & Tobago";0
"Mechanical engineering";"2008";"Ukraine";0
"Mechanical engineering";"2008";"United States Minor Outlying Islands (the)";0
"Mechanical engineering";"2008";"Uruguay";0
"Mechanical engineering";"2008";"Uzbekistan";0
"Mechanical engineering";"2008";"Venezuela";0
"Mechanical engineering";"2008";"Vietnam";0
"Mechanical engineering";"2009";"Luxembourg";3,0779208329743
"Mechanical engineering";"2009";"Italy";1,86712082629423
"Mechanical engineering";"2009";"Brazil";1,84886853991682
"Mechanical engineering";"2009";"Germany";1,5882190297759
"Mechanical engineering";"2009";"Australia";1,50092355410299
"Mechanical engineering";"2009";"New Zealand";1,37359820433547
"Mechanical engineering";"2009";"South Africa";1,37065507609479
"Mechanical engineering";"2009";"Austria";1,30846148735498
"Mechanical engineering";"2009";"France";1,27849409424694
"Mechanical engineering";"2009";"Japan";1,25114559216426
"Mechanical engineering";"2009";"Sweden";1,21856848035376
"Mechanical engineering";"2009";"Spain";1,14509444942449
"Mechanical engineering";"2009";"Norway";1,14365860603721
"Mechanical engineering";"2009";"Finland";1,09522553856319
"Mechanical engineering";"2009";"Switzerland";1,01680574004592
"Mechanical engineering";"2009";"Belgium";0,959488136274054
"Mechanical engineering";"2009";"Russia";0,825943074378509
"Mechanical engineering";"2009";"Hong Kong SAR China";0,809245688818656
"Mechanical engineering";"2009";"United Kingdom";0,753745488232622
"Mechanical engineering";"2009";"Taiwan";0,73133748936158
"Mechanical engineering";"2009";"Canada";0,730077114013761
"Mechanical engineering";"2009";"Ireland";0,646480136014785
"Mechanical engineering";"2009";"United States";0,644439913700134
"Mechanical engineering";"2009";"Singapore";0,588799650553218
"Mechanical engineering";"2009";"Netherlands";0,57556810581816
"Mechanical engineering";"2009";"Denmark";0,563130287482503
"Mechanical engineering";"2009";"South Korea";0,486930489310003
"Mechanical engineering";"2009";"Israel";0,450528966593212
"Mechanical engineering";"2009";"China";0,442230366396359
"Mechanical engineering";"2009";"India";0,37841338991682
"Mechanical engineering";"2009";"Cuba";0
"Mechanical engineering";"2009";"Saudi Arabia";0
"Mechanical engineering";"2009";"Croatia";0
"Mechanical engineering";"2009";"Slovenia";0
"Mechanical engineering";"2009";"Portugal";0
"Mechanical engineering";"2009";"Hungary";0
"Mechanical engineering";"2009";"Czechia";0
"Mechanical engineering";"2009";"Mexico";0
"Mechanical engineering";"2009";"Greece";0
"Mechanical engineering";"2009";"Poland";0
"Mechanical engineering";"2009";"Malaysia";0
"Mechanical engineering";"2009";"Andorra";0
"Mechanical engineering";"2009";"United Arab Emirates";0
"Mechanical engineering";"2009";"Antigua & Barbuda";0
"Mechanical engineering";"2009";"Argentina";0
"Mechanical engineering";"2009";"Bosnia & Herzegovina";0
"Mechanical engineering";"2009";"Barbados";0
"Mechanical engineering";"2009";"Bulgaria";0
"Mechanical engineering";"2009";"Bahrain";0
"Mechanical engineering";"2009";"Bolivia";0
"Mechanical engineering";"2009";"Bahamas";0
"Mechanical engineering";"2009";"Belarus";0
"Mechanical engineering";"2009";"Côte d’Ivoire";0
"Mechanical engineering";"2009";"Chile";0
"Mechanical engineering";"2009";"Colombia";0
"Mechanical engineering";"2009";"Costa Rica";0
"Mechanical engineering";"2009";"Cyprus";0
"Mechanical engineering";"2009";"Dominican Republic";0
"Mechanical engineering";"2009";"Algeria";0
"Mechanical engineering";"2009";"Ecuador";0
"Mechanical engineering";"2009";"Estonia";0
"Mechanical engineering";"2009";"Egypt";0
"Mechanical engineering";"2009";"Eritrea";0
"Mechanical engineering";"2009";"Georgia";0
"Mechanical engineering";"2009";"Guatemala";0
"Mechanical engineering";"2009";"Indonesia";0
"Mechanical engineering";"2009";"Iran";0
"Mechanical engineering";"2009";"Iceland";0
"Mechanical engineering";"2009";"Jersey";0
"Mechanical engineering";"2009";"Jamaica";0
"Mechanical engineering";"2009";"Jordan";0
"Mechanical engineering";"2009";"Kenya";0
"Mechanical engineering";"2009";"North Korea";0
"Mechanical engineering";"2009";"Kuwait";0
"Mechanical engineering";"2009";"Kazakhstan";0
"Mechanical engineering";"2009";"Lebanon";0
"Mechanical engineering";"2009";"Liechtenstein";0
"Mechanical engineering";"2009";"Sri Lanka";0
"Mechanical engineering";"2009";"Lithuania";0
"Mechanical engineering";"2009";"Latvia";0
"Mechanical engineering";"2009";"Libya";0
"Mechanical engineering";"2009";"Morocco";0
"Mechanical engineering";"2009";"Monaco";0
"Mechanical engineering";"2009";"Macedonia";0
"Mechanical engineering";"2009";"Macau SAR China";0
"Mechanical engineering";"2009";"Malta";0
"Mechanical engineering";"2009";"Panama";0
"Mechanical engineering";"2009";"Peru";0
"Mechanical engineering";"2009";"French Polynesia";0
"Mechanical engineering";"2009";"Philippines";0
"Mechanical engineering";"2009";"Pakistan";0
"Mechanical engineering";"2009";"Puerto Rico";0
"Mechanical engineering";"2009";"Qatar";0
"Mechanical engineering";"2009";"Romania";0
"Mechanical engineering";"2009";"Slovakia";0
"Mechanical engineering";"2009";"Swaziland";0
"Mechanical engineering";"2009";"Thailand";0
"Mechanical engineering";"2009";"Tunisia";0
"Mechanical engineering";"2009";"Turkey";0
"Mechanical engineering";"2009";"Trinidad & Tobago";0
"Mechanical engineering";"2009";"Ukraine";0
"Mechanical engineering";"2009";"Uruguay";0
"Mechanical engineering";"2009";"Venezuela";0
"Mechanical engineering";"2009";"Vietnam";0
"Mechanical engineering";"2010";"Luxembourg";2,99577128029837
"Mechanical engineering";"2010";"Brazil";1,90820627734515
"Mechanical engineering";"2010";"Italy";1,82958606579448
"Mechanical engineering";"2010";"Germany";1,56824285931022
"Mechanical engineering";"2010";"Australia";1,40661851609679
"Mechanical engineering";"2010";"New Zealand";1,40439574473256
"Mechanical engineering";"2010";"South Africa";1,34976236505757
"Mechanical engineering";"2010";"Austria";1,34456743483626
"Mechanical engineering";"2010";"Czechia";1,33289965847078
"Mechanical engineering";"2010";"France";1,30330705826118
"Mechanical engineering";"2010";"Japan";1,24851950653408
"Mechanical engineering";"2010";"Norway";1,19892477899472
"Mechanical engineering";"2010";"Sweden";1,18979799564047
"Mechanical engineering";"2010";"Finland";1,13131220339043
"Mechanical engineering";"2010";"Spain";1,02163148143913
"Mechanical engineering";"2010";"Switzerland";1,01343794404185
"Mechanical engineering";"2010";"Belgium";0,911298664672464
"Mechanical engineering";"2010";"Hong Kong SAR China";0,822771475770522
"Mechanical engineering";"2010";"United Kingdom";0,806515560322231
"Mechanical engineering";"2010";"Russia";0,761935962443126
"Mechanical engineering";"2010";"Taiwan";0,728391002053028
"Mechanical engineering";"2010";"Ireland";0,70893639058912
"Mechanical engineering";"2010";"Canada";0,68321679572961
"Mechanical engineering";"2010";"United States";0,642962333563956
"Mechanical engineering";"2010";"Netherlands";0,609437671648412
"Mechanical engineering";"2010";"Denmark";0,593355798565029
"Mechanical engineering";"2010";"Singapore";0,569498842978905
"Mechanical engineering";"2010";"Hungary";0,567774260372373
"Mechanical engineering";"2010";"India";0,481815591103225
"Mechanical engineering";"2010";"Israel";0,48039868409156
"Mechanical engineering";"2010";"South Korea";0,47677286549986
"Mechanical engineering";"2010";"China";0,435777167558226
"Mechanical engineering";"2010";"Cuba";0
"Mechanical engineering";"2010";"Saudi Arabia";0
"Mechanical engineering";"2010";"Romania";0
"Mechanical engineering";"2010";"Croatia";0
"Mechanical engineering";"2010";"Portugal";0
"Mechanical engineering";"2010";"Slovenia";0
"Mechanical engineering";"2010";"Mexico";0
"Mechanical engineering";"2010";"Poland";0
"Mechanical engineering";"2010";"Argentina";0
"Mechanical engineering";"2010";"Greece";0
"Mechanical engineering";"2010";"Malaysia";0
"Mechanical engineering";"2010";"Andorra";0
"Mechanical engineering";"2010";"United Arab Emirates";0
"Mechanical engineering";"2010";"Azerbaijan";0
"Mechanical engineering";"2010";"Bangladesh";0
"Mechanical engineering";"2010";"Bulgaria";0
"Mechanical engineering";"2010";"Bermuda";0
"Mechanical engineering";"2010";"Brunei";0
"Mechanical engineering";"2010";"Bahamas";0
"Mechanical engineering";"2010";"Belarus";0
"Mechanical engineering";"2010";"Chile";0
"Mechanical engineering";"2010";"Colombia";0
"Mechanical engineering";"2010";"Costa Rica";0
"Mechanical engineering";"2010";"Cyprus";0
"Mechanical engineering";"2010";"Dominican Republic";0
"Mechanical engineering";"2010";"Algeria";0
"Mechanical engineering";"2010";"Ecuador";0
"Mechanical engineering";"2010";"Estonia";0
"Mechanical engineering";"2010";"Egypt";0
"Mechanical engineering";"2010";"Faroe Islands";0
"Mechanical engineering";"2010";"Georgia";0
"Mechanical engineering";"2010";"Honduras";0
"Mechanical engineering";"2010";"Indonesia";0
"Mechanical engineering";"2010";"Isle of Man";0
"Mechanical engineering";"2010";"Iceland";0
"Mechanical engineering";"2010";"Jersey";0
"Mechanical engineering";"2010";"Jamaica";0
"Mechanical engineering";"2010";"Jordan";0
"Mechanical engineering";"2010";"Kenya";0
"Mechanical engineering";"2010";"Kyrgyzstan";0
"Mechanical engineering";"2010";"St. Kitts & Nevis";0
"Mechanical engineering";"2010";"North Korea";0
"Mechanical engineering";"2010";"Lebanon";0
"Mechanical engineering";"2010";"Liechtenstein";0
"Mechanical engineering";"2010";"Sri Lanka";0
"Mechanical engineering";"2010";"Lithuania";0
"Mechanical engineering";"2010";"Latvia";0
"Mechanical engineering";"2010";"Libya";0
"Mechanical engineering";"2010";"Morocco";0
"Mechanical engineering";"2010";"Monaco";0
"Mechanical engineering";"2010";"Moldova";0
"Mechanical engineering";"2010";"Montenegro";0
"Mechanical engineering";"2010";"Marshall Islands";0
"Mechanical engineering";"2010";"Macedonia";0
"Mechanical engineering";"2010";"Mali";0
"Mechanical engineering";"2010";"Malta";0
"Mechanical engineering";"2010";"Mauritius";0
"Mechanical engineering";"2010";"Niger";0
"Mechanical engineering";"2010";"Nigeria";0
"Mechanical engineering";"2010";"Nicaragua";0
"Mechanical engineering";"2010";"Nepal";0
"Mechanical engineering";"2010";"Peru";0
"Mechanical engineering";"2010";"French Polynesia";0
"Mechanical engineering";"2010";"Philippines";0
"Mechanical engineering";"2010";"Pakistan";0
"Mechanical engineering";"2010";"Paraguay";0
"Mechanical engineering";"2010";"Serbia";0
"Mechanical engineering";"2010";"Solomon Islands";0
"Mechanical engineering";"2010";"Seychelles";0
"Mechanical engineering";"2010";"Slovakia";0
"Mechanical engineering";"2010";"Senegal";0
"Mechanical engineering";"2010";"Suriname";0
"Mechanical engineering";"2010";"Swaziland";0
"Mechanical engineering";"2010";"Thailand";0
"Mechanical engineering";"2010";"Tokelau";0
"Mechanical engineering";"2010";"Turkey";0
"Mechanical engineering";"2010";"Trinidad & Tobago";0
"Mechanical engineering";"2010";"Tanzania";0
"Mechanical engineering";"2010";"Ukraine";0
"Mechanical engineering";"2010";"Uruguay";0
"Mechanical engineering";"2010";"Uzbekistan";0
"Mechanical engineering";"2010";"Venezuela";0
"Mechanical engineering";"2010";"U.S. Virgin Islands";0
"Mechanical engineering";"2010";"Vietnam";0
"Mechanical engineering";"2011";"Luxembourg";2,9706739128062
"Mechanical engineering";"2011";"Brazil";1,86566950167079
"Mechanical engineering";"2011";"Italy";1,78422534240032
"Mechanical engineering";"2011";"Germany";1,53728925086341
"Mechanical engineering";"2011";"Australia";1,34433089332932
"Mechanical engineering";"2011";"New Zealand";1,34172719533087
"Mechanical engineering";"2011";"Austria";1,33442593168077
